biomarker_id	biomarker	assessed_biomarker_entity	assessed_biomarker_entity_id	assessed_entity_type	condition	condition_id	exposure_agent	exposure_agent_id	best_biomarker_role	specimen	specimen_id	loinc_code	evidence_source	evidence	tag	vocab_pattern	biomarker_controlled_vocab	component_group	flags
AN6484-1	presence of promoter methylation in GATA4	GATA4	NCBI:2626	gene	head and neck cancer	DOID:11934			diagnostic	oral cavity	UBERON:0000167		PubMed:21558411	EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls.;|EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:presence of;mod_type:methylation	Presence of methylation of gene GATA4/NCBI:2626	202393	
AN6484-1	methylation in GATA4	GATA4	NCBI:2626	gene	head and neck cancer	DOID:11934			diagnostic	oral cavity	UBERON:0000167		PubMed:21558411	EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls.;|EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:presence of;mod_type:methylation	Presence of methylation of gene GATA4/NCBI:2626	202393	
AN6485-1	increased HOXA9 meth-ctDNA level	HOXA9	NCBI:3205	gene	ovarian cancer	DOID:2394			predictive	blood	UBERON:0000178		PubMed:31865042	Detection of HOXA9 meth-ctDNA during treatment with a PARP inhibitor was associated with worse clinical outcomes. Longitudinal monitoring of HOXA9 meth-ctDNA is clinically feasible and is strongly correlated to clinical outcomes (PFS, OS), suggesting that it may serve as a valuable predictive biomarker to inform clinical decision-making in the setting of platinum-resistant BRCA-mutated OC treated with a PARP inhibitor.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen		increased HOXA9 meth-ctDNA level [biomarker_term_in_review]	202394	not_mapped
AN6486-1	presence of promoter methylation HOXA9	HOXA9	NCBI:3205	gene	head and neck cancer	DOID:11934			diagnostic	oral cavity	UBERON:0000167		PubMed:21558411	EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:presence of;mod_type:methylation	Presence of methylation of gene HOXA9/NCBI:3205	202395	
AN6487-1	presence of promoter methylationKIF1A	KIF1A	NCBI:547	gene	head and neck cancer	DOID:11934			diagnostic	oral cavity	UBERON:0000167		PubMed:21558411	EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:presence of;mod_type:methylation	Presence of methylation of gene KIF1A/NCBI:547	202396	
AN6488-1	increased NID2 level	Nidogen-2	UPKB:Q14112	protein	esophageal cancer	DOID:5041			diagnostic	blood	UBERON:0000178		PubMed:29278876	The serum NID2 levels in ESCC patients (median 24.4 ug/L) are significantly higher (p= 4.3e-09) than that of the healthy controls (median 15.85 ug/L). In conclusion, we show that detecting the elevation of serum NID2 levels has potential diagnostic and prognostic value for ESCC patients.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein NID2/UPKB:Q14112	202397	
AN6489-1	presence of promoter methylation NID2	NID2	NCBI:22795	gene	head and neck cancer	DOID:11934			diagnostic	oral cavity	UBERON:0000167		PubMed:21558411	EDNRB, HOXA9, GATA4, NID2, KIF1A, DCC show differential methylation between cases and controls. Promoter methylation of KIF1A, NID2, and EDNRB had a moderate to substantial agreement with clinical diagnosis.	assessed_biomarker_entity;biomarker;specimen	change_type:presence of;mod_type:methylation	Presence of methylation of gene NID2/NCBI:22795	202398	
AN6490-1	decreased MIR-498-5P level	miRNA-498-5p	MRB:MI0003142	RNA	liver cancer	DOID:3571			diagnostic	liver	UBERON:0002107		PubMed:30592286	The miR-498 expression level was significantly lower in liver cancer patient tissues than that in healthy control tissues. Furthermore, ZEB2 knockdown recapitulated the inhibitory effects of miR-498 overexpression in liver cancer cells. Thus, we demonstrated that miR-498 suppresses the growth and metastasis of liver cancer cells, partly at least, by directly targeting ZEB2, suggesting that miR-498 may serve as a potential biomarker for the diagnosis and therapy of liver cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of RNA miRNA-498-5p/MRB:MI0003142	202399	
AN6491-1	decreased OGDHL level	OGDH	NCBI:4967	gene	liver cancer	DOID:3571			prognostic	liver	UBERON:0002107		PubMed:31781311	OGDHL had lower expression in cancerous liver tissues than noncancerous adjacent tissues, and low expression correlated with more advanced patient age, histologic grade, stage, T classification, and poor survival. Survival analysis showed that patients with lower OGDHL levels had shorter overall survival (OS), and subgroup analysis indicated this relationship also held for patients with grade G1/G2, stage I/II, T3, N0, and M0 cancers. In addition, patients with lower OGDHL levels had shorter relapse-free survival, and subgroup analysis indicated this relationship also held for patients with grade G1/G2, stage III/IV, T1, T3, N0, and M1 cancers. Patients with lower OGDHL expression had shorter OS and relapse-free survival. Multivariate Cox regression indicated that low OGDHL expression was an independent risk factor for poor prognosis.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene OGDH/NCBI:4967	202400	
AN6492-1	increased HSP90AA1 level	Heat shock protein HSP 90-alpha	UPKB:P07900	protein	liver cancer	DOID:3571			diagnostic	blood	UBERON:0000178		PubMed:28939487	Diagnostic performance of plasma Hsp90a was evaluated by the calculated sensitivity, specificity, and area under the receiver operating characteristic curve (AUC). ROC curve showed plasma Hsp90a can discriminating liver cancer with a sensitivity of 92.7% and specificity of 91.3% from non-liver cancer control.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein HSP90AA1/UPKB:P07900	202401	
AN6493-1	decreased SLC25A11 level	SLC25A11	NCBI:8402	gene	liver cancer	DOID:3571			prognostic	liver	UBERON:0002107		PubMed:32555317	Liver cancer patients with low SLC25A11 expression had shorter OS and RFS than patients with high SLC25A11 expression. Multivariate analysis showed that the expression of SLC25A11 was an independent predictor of RFS and OS. In conclusion, this study identified that SLC25A11 serves as a new prognostic marker for liver cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of gene SLC25A11/NCBI:8402	202402	
AN6494-1	increased DCK level	DCK	NCBI:1633	gene	liver cancer	DOID:3571			prognostic	liver	UBERON:0002107		PubMed:32588770	The deoxycytidine kinase messenger RNA level significantly upregulated in patients with liver cancer compared to normal liver samples. All the above findings suggested that increased expression of deoxycytidine kinase was significantly related to unfavorable prognosis in patients with liver cancer. Deoxycytidine kinase is correlated with immune infiltrating levels, including those of B cells, macrophages, neutrophils, and dendritic cells in patients with liver cancer. The survival curves revealed that in patients with liver cancer, the high expression level of DCK (RNA-SeqID:1633) indicated worse prognosis. high expression of DCK resulted in shorter OS (HR = 1.90, 95% CI = 1.32-2.72, P value = .00043) and RFS (HR = 1.53, 95% CI = 1.10-2.13, P value = .011).	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of gene DCK/NCBI:1633	202403	
AN6495-1	increased H2AX level	Histone H2AX	UPKB:P16104	protein	breast cancer	DOID:1612			prognostic	breast	UBERON:0000310		PubMed:31552812	Greater tumor size, higher grade, and the number of affected lymph nodes are significantly associated with greater values of gamma-H2AX. Higher values of estrogen receptor and progesterone receptor are significantly associated with lower gamma-H2AX values. In conclusion, a positive association between gamma-H2AX expression and infaust histopathological parameters was observed.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein H2AX/UPKB:P16104	202404	
AN6496-1	increased CTDNA level	Circulating tumor-derived DNA	NCIt:C113243	DNA	colorectal cancer	DOID:9256			monitoring	blood	UBERON:0000178		PubMed:31070691	During surveillance after definitive therapy, ctDNA-positive patients were more than 40 times more likely to experience disease recurrence than ctDNA negative patients (HR, 43.5; 95% CI, 9.8-193.5 P < .001). In all multivariate analyses, ctDNA status was independently associated with relapse after adjusting for known clinicopathologic risk factors. Circulating tumor DNA analysis can potentially change the postoperative management of CRC by enabling risk stratification, ACT monitoring, and early relapse detection.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of DNA circulating tumor-derived DNA/NCIt:C113243	202405	
AN6497-1	increased of TRAF2 level	TNF receptor-associated factor 2	UPKB:Q12933	protein	prostate cancer	DOID:10283			prognostic	prostate gland	UBERON:0002367		PubMed:28855498	We found that TRAF2 was significantly upregulated in prostate cancer compared with normal prostate samples (P<0.001). TRAF2 high expression was associated with poorer recurrence-free survival in prostate cancer patients (P=0.013). TRAF2 was found to be a valuable independent prognostic factor for predicting recurrence-free survival (P=0.026). TRAF2 could be a novel prognostic biomarker for predicting recurrence-free survival in patients with prostate cancer, which might be associated with the effects of TRAF2 in regulating TRAIL-induced apoptosis in prostate cancer cells via c-Flip/Caspase-8 signaling.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein TRAF2/UPKB:Q12933	202406	
AN6498-1	decreased MIR-214 level	miRNA-214	MRB:MI0000290	RNA	urinary bladder cancer	DOID:11054			diagnostic	urine	UBERON:0001088		PubMed:25975233	Underexpressed extracellular miR-214 in urine was significantly associated with higher tumor stage, higher lymph node status, higher grade, age and history of non-muscle-invasive bladder cancer (NMIBC). Urinary cell-free miR-214 is a hopeful biomarker for tumor stratification, early diagnosis and prognostic assessment of bladder cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of RNA miRNA-214/MRB:MI0000290	202407	
AN6499-1	decreased NDRG2 level	Protein NDRG2	UPKB:Q9UN36	protein	urinary bladder cancer	DOID:11054			diagnostic	urine	UBERON:0001088		PubMed:28953854	The relative NDRG2 expression were significantly downregulated both at mRNA and protein levels in urine of patients with bladder cancer and in cell lines, and its low expression was distinctively correlated with tumor grade and stage. NDRG2 was decreased in patients with bladder cancer and might be involved in the progression of this malignancy. Moreover, NDRG2 could be a potential independent diagnostic biomarker for bladder cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:decreased;aspect_type:level	Decreased level of protein NDRG2/UPKB:Q9UN36	202408	
AN6500-1	increased FCN3 level	Ficolin-3	UPKB:O75636	protein	esophageal cancer	DOID:5041			prognostic	blood	UBERON:0000178		PubMed:31373851	The serum ficolin-3 level in the esophageal squamous cell carcinoma (ESCC) group was significantly higher than in the esophageal adenocarcinoma (EAC) group (19.59 ± 4.35 ng/mL vs. 18.39 ± 5.42 ng/mL, p < 0.01). Serum ficolin-3 levels were identified as an independent prognostic biomarker for DSS and OS in Chinese patients with EC, especially EAC.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein FCN3/UPKB:O75636	202409	
AN6501-1	increased CHI3L1 level	Chitinase-3-like protein 1	UPKB:P36222	protein	esophageal cancer	DOID:5041			diagnostic	blood	UBERON:0000178		PubMed:32162865	Plasma YKL-40 levels were significantly higher in patients with lymph node metastasis than those that were non-metastatic (p = 0.005). This study indicated that YKL-40 may be a biomarker for esophageal cancer and potential biomarker for identification of invasive esophageal cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein CHI3L1/UPKB:P36222	202410	
AN6501-2	increased CHI3L1 level	Chitinase-3-like protein 1	UPKB:P36222	protein	thyroid cancer	DOID:1781			prognostic	thyroid gland	UBERON:0002046		PubMed:32613636	Here, we investigated the prognostic significance of CHI3L1 expression in thyroid neoplasms and examined the potential oncogenic roles. Compared with normal thyroid tissue and benign thyroid lesions that had low or no detectable CHI3L1 expression, CHI3L1 was overexpressed in both differentiated and undifferentiated thyroid cancer.	assessed_biomarker_entity;best_biomarker_role;biomarker;condition;specimen	change_type:increased;aspect_type:level	Increased level of protein CHI3L1/UPKB:P36222	202411	
